,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.25975,1.7143,1.0247,1,0.033526,0.029246,0.047332,3.5628
1,0.2624,1.7004,1.0015,1,0.035605,0.026299,0.069416,2.928
2,0.28238,1.791,1.0383,1,0.060548,0.04365,0.088749,2.5145
3,0.019006,1.1201,1.0647,3,0.038154,0.035786,0.059551,4.4816
4,0.18951,1.5478,1.0372,1,0.034217,0.025387,0.068957,3.9496
5,0.033217,1.0973,1.0003,3,0.017652,0.014973,0.034976,0.38936
6,0.24887,1.6643,1.002,1,0.026539,0.018138,0.040263,1.8468
7,0.28431,1.7529,1.0035,1,0.055847,0.054995,0.068505,3.05
8,0.23614,1.6338,1.0117,1,0.047682,0.034714,0.077884,0.732
9,0.072793,1.2094,1.0003,1,0.024964,0.023659,0.037646,0.0
10,0.1411,1.4161,1.0346,1,0.031979,0.029321,0.07902,0.69318
11,0.17906,1.48,1.009,1,0.023888,0.020877,0.054219,0.79565
12,0.15382,1.4456,1.0312,1,0.041201,0.028452,0.097751,1.771
13,0.27596,1.7717,1.0358,1,0.033104,0.01932,0.051157,2.4116
14,0.090869,1.3602,1.1023,1,0.018859,0.018602,0.059481,3.9783
15,0.11239,1.3022,1.0007,1,0.02675,0.018488,0.062348,7.2091
16,0.13045,1.7619,1.3823,0,0.047129,0.027414,0.070137,2.2243
17,0.072402,1.2302,1.0309,2,0.033264,0.031897,0.063271,5.8227
18,0.16242,1.4326,1.0051,1,0.041868,0.029187,0.056378,9.15
19,0.14933,1.405,0.9994,1,0.024699,0.023403,0.065164,1.5574
20,0.07061,1.3599,1.1553,2,0.028096,0.024281,0.047478,5.7039
21,0.088471,1.2745,1.0321,1,0.03958,0.024673,0.076967,1.1806
22,0.12739,1.3599,1.0191,1,0.045127,0.04087,0.079111,3.4583
23,0.044382,1.3137,1.1837,3,0.028732,0.026022,0.072335,0.23922
24,0.070944,1.2243,1.0292,2,0.038347,0.03496,0.086,13.725
25,0.16966,1.4728,1.0012,1,0.041236,0.027203,0.032484,5.8654
26,0.15326,1.6243,1.1873,1,0.045984,0.028258,0.11255,1.9013
27,0.061908,1.1745,0.99864,2,0.028377,0.026104,0.032825,0.0
28,0.12622,1.3549,0.99922,1,0.027752,0.020065,0.061105,9.8195
29,0.11999,1.7314,1.3817,1,0.05016,0.040147,0.11684,6.8067
30,0.15605,1.421,1.009,1,0.035335,0.027138,0.080363,2.6912
31,0.068887,1.2018,1.0156,2,0.036586,0.034216,0.062533,3.7862
32,0.12433,1.4379,1.0896,1,0.027265,0.024861,0.072824,2.2708
33,0.085377,1.2499,0.99986,1,0.037109,0.0266,0.045746,0.0
34,0.138,1.4021,1.0297,1,0.04502,0.033115,0.034045,4.0667
35,0.14009,1.3745,0.99892,1,0.033435,0.018098,0.069976,1.2477
36,0.13417,1.3945,1.0319,1,0.038951,0.035033,0.065241,2.8154
37,0.11532,1.3366,1.0011,1,0.019715,0.023,0.057141,11.558
38,0.074227,1.2633,1.0551,1,0.02563,0.016983,0.063719,3.7347
39,0.15795,1.4409,1.0012,1,0.028131,0.025911,0.065306,11.438
40,0.19622,1.5257,1.0092,1,0.036075,0.028419,0.083522,5.49
41,0.18103,1.4819,1.0011,1,0.015684,0.0089305,0.035763,4.148
42,0.20086,1.5634,0.99983,1,0.044668,0.037519,0.035255,0.0
43,0.036286,1.1266,1.025,2,0.01865,0.015288,0.034431,1.5465
44,0.087544,1.3359,1.0882,1,0.045784,0.034303,0.035149,4.2515
45,0.20589,1.6559,1.0887,1,0.047207,0.029011,0.095363,2.659
46,0.1303,1.3564,0.99972,1,0.047146,0.028659,0.034795,15.145
