,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.075113,0.99944,0.78779,2,0.00057267,0.0040527,0.0032786,0.39783
1,0.02828,0.99982,0.91921,2,0.00045413,0.0047272,0.0014069,0.0
2,0.051148,0.99959,0.86414,2,0.001213,0.0023269,0.0017343,2.2048
3,0.13447,0.9277,0.55478,2,0.0016578,0.010174,0.0040266,1.9409
4,0.09181,0.99964,0.74398,1,0.00087776,0.0048772,0.0032677,0.35192
5,0.24244,0.99798,0.35119,2,0.0020453,0.014003,0.0082921,8.296
6,0.092847,0.97784,0.72663,2,0.0020233,0.0031254,0.0022624,1.525
7,0.22637,0.99774,0.39597,1,0.002483,0.010469,0.0054159,7.5205
8,0.067093,0.85816,0.66439,1,0.0013427,0.004394,0.0028156,1.4077
9,0.2173,0.99991,0.39629,2,0.0041637,0.01103,0.0069821,9.3294
10,0.27923,0.99931,0.24508,2,0.0038423,0.0054874,0.0057208,22.265
11,0.16106,0.99914,0.56546,2,0.0029545,0.0071571,0.0045783,3.3785
12,0.067268,0.98965,0.80981,2,0.0007817,0.0034204,0.0025901,0.65946
13,0.0615,0.98448,0.81825,2,0.00088833,0.0034877,0.0017381,1.83
14,0.10042,0.98129,0.71153,2,0.0012715,0.0049438,0.0028317,1.0949
15,0.078986,1.0006,0.77999,2,0.0011341,0.0077687,0.0022983,1.4838
16,0.076042,0.9388,0.72541,2,0.00052803,0.0040074,0.0029098,1.2022
17,0.11267,0.68216,0.35546,2,0.002282,0.012375,0.0080714,6.5194
18,0.30155,0.99773,0.19305,1,0.0029264,0.018249,0.010607,25.097
19,0.10085,0.99799,0.73201,2,0.00081292,0.0034474,0.002228,1.0893
20,0.18856,0.98954,0.49272,2,0.0031063,0.011013,0.0059617,3.5804
21,0.23677,0.99853,0.36871,2,0.0035841,0.0093824,0.0059664,6.9243
22,0.22548,1.0007,0.36822,2,0.0039279,0.0071792,0.0046085,16.394
23,0.13906,0.99942,0.62101,2,0.0013322,0.0069234,0.0047452,1.4077
24,0.04698,0.99929,0.86554,2,0.0011306,0.0034244,0.0026218,1.525
25,0.13863,0.7405,0.34178,2,0.00178,0.011059,0.0077485,8.106
26,0.13984,0.64694,0.24162,2,0.0029644,0.011616,0.0070356,12.834
27,0.18725,0.99909,0.46081,1,0.0038171,0.014193,0.0080029,32.832
28,0.038838,1.0003,0.88679,1,0.0018532,0.005514,0.002989,1.464
29,0.097369,0.56933,0.2841,1,0.0029333,0.0085981,0.0055883,10.043
30,0.16307,0.96247,0.52176,2,0.0020407,0.0034615,0.0040016,2.8975
31,0.073761,0.98604,0.78781,2,0.00073587,0.004978,0.0023086,0.0
32,0.1518,1.0005,0.5606,2,0.0041197,0.0071796,0.0046297,15.86
33,0.23536,0.99254,0.37416,1,0.0033764,0.0043994,0.0041523,6.5641
34,0.1266,0.9836,0.64654,2,0.0024985,0.0025427,0.0022391,1.3189
35,0.17955,0.99978,0.48723,2,0.0045881,0.0053993,0.0047543,11.731
36,0.13395,0.99891,0.63477,2,0.0019945,0.0068348,0.0047654,2.0333
37,0.11705,0.76489,0.42749,2,0.0034292,0.013174,0.0055564,4.5451
38,0.056173,0.99561,0.84725,2,0.00059982,0.0031529,0.0021986,0.87981
39,0.05576,0.9851,0.83371,2,0.00067301,0.0026137,0.001862,1.6775
40,0.1167,0.91471,0.58777,2,0.0042735,0.003054,0.0025303,2.6715
41,0.17573,0.96181,0.48746,2,0.0028652,0.0042705,0.0042022,3.1017
42,0.093016,1.0003,0.73052,2,0.0014924,0.0052891,0.0037177,0.732
43,0.25827,0.84858,0.13022,1,0.0029716,0.016724,0.0076203,31.193
44,0.18097,0.89881,0.39627,2,0.0014595,0.010845,0.0055724,6.1466
45,0.15144,0.96484,0.55577,2,0.0024105,0.0076812,0.0036877,3.3832
46,0.3213,0.97887,0.132,1,0.0045202,0.0031801,0.0049253,34.122
47,0.16324,1.0008,0.53311,2,0.0034774,0.012542,0.0066746,6.4297
48,0.14292,0.99965,0.60901,2,0.0022104,0.0089851,0.004585,3.5882
49,0.19159,0.94192,0.41968,1,0.0025015,0.0090151,0.0071701,5.3315
50,0.058389,1.0006,0.83081,2,0.0026151,0.006713,0.0043937,0.96316
51,0.037313,1.0008,0.89392,2,0.001446,0.0015152,0.0020807,0.93846
52,0.26877,0.96416,0.24796,2,0.0034835,0.0084305,0.0054198,12.859
