,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.17157,1.4805,1.0004,1,0.0028214,0.0070847,0.0045305,3.4528
1,0.20307,1.5389,1.0026,1,0.0020204,0.0078468,0.0050965,2.6143
2,0.13404,1.7104,1.3219,1,0.0043453,0.0048681,0.0039277,2.003
3,0.12033,1.3363,0.99987,1,0.0015635,0.0077136,0.0052316,3.9214
4,0.16153,1.6178,1.161,1,0.0024715,0.011072,0.0069479,0.43314
5,0.12341,1.4957,1.1448,1,0.0019826,0.0087752,0.0039941,2.3922
6,0.13797,1.6981,1.2993,1,0.0036356,0.009091,0.0057073,1.5792
7,0.2633,1.7676,1.0574,1,0.0032679,0.012702,0.0082208,2.074
8,0.16255,1.7165,1.2509,1,0.0029506,0.01223,0.0060941,1.8866
9,0.18181,1.5182,0.99997,1,0.0035291,0.010579,0.0065028,1.2407
10,0.10882,1.3064,1.0002,1,0.0018787,0.0076616,0.0048622,1.5913
11,0.21854,1.5897,1.0014,1,0.0030499,0.01027,0.0063119,2.745
12,0.19982,1.5643,0.99996,1,0.0029036,0.013517,0.0078303,2.7623
13,0.15279,1.5652,1.1347,1,0.0022291,0.0086215,0.0048023,2.4079
14,0.16845,1.4542,1.0101,1,0.0023563,0.0051714,0.0031624,1.6979
15,0.058907,1.159,1.0003,2,0.00074673,0.0025138,0.0017598,4.7057
16,0.15672,1.4753,1.0481,1,0.0016526,0.0078544,0.0044571,2.3568
17,0.21291,1.585,0.99957,1,0.0033563,0.0060462,0.0038137,2.9174
18,0.030496,1.1376,1.0501,2,0.00056609,0.0033708,0.0013417,0.89268
19,0.075413,1.2402,1.0328,2,0.0010587,0.0019198,0.0016707,2.2593
20,0.27521,1.7334,1.0102,1,0.0031014,0.011198,0.0056236,2.2686
21,0.17843,1.4829,1.0115,1,0.00218,0.009113,0.0060356,2.0523
22,0.18444,1.4902,1.0048,1,0.0015446,0.0078597,0.0045659,0.7871
