,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.32626,0.9967,0.13058,1,0.0035739,0.016106,0.0088908,60.92
1,0.28481,0.99977,0.21068,1,0.0038292,0.016473,0.008285,53.569
2,0.30364,0.99956,0.16347,1,0.0046847,0.010919,0.0061157,54.9
3,0.34882,0.98899,0.072446,2,0.0049461,0.006834,0.0059682,58.442
4,0.33962,0.99794,0.08772,1,0.0038578,0.017575,0.01124,60.129
5,0.29043,0.99971,0.20195,1,0.0041465,0.010176,0.007137,59.716
6,0.22399,1.0001,0.36016,2,0.0044467,0.01165,0.0064172,51.146
7,0.36093,0.98987,0.045609,2,0.0040175,0.017519,0.010797,58.967
8,0.34968,0.99657,0.080067,2,0.0039607,0.017426,0.0094513,57.99
9,0.21722,0.69259,0.071775,2,0.003905,0.013508,0.0067306,60.253
10,0.2237,0.69438,0.055181,2,0.0041777,0.01332,0.0089357,59.506
11,0.25524,0.99991,0.27985,2,0.0040407,0.016665,0.0088532,51.717
12,0.34999,0.98236,0.060237,2,0.0038261,0.01786,0.0097138,59.382
13,0.33713,0.97709,0.087772,2,0.0043081,0.011183,0.0064035,61.122
14,0.34208,0.9795,0.078078,2,0.0041273,0.012343,0.0071865,56.694
15,0.33772,0.99837,0.10792,2,0.0043711,0.017397,0.010303,68.705
16,0.32464,0.95182,0.084221,1,0.0039663,0.014889,0.0080515,63.44
17,0.22038,0.69556,0.066026,2,0.004091,0.012147,0.0069333,60.29
18,0.2627,0.99981,0.26507,2,0.0039393,0.012852,0.0070661,67.971
19,0.35784,0.98831,0.063134,2,0.0042367,0.010627,0.0081106,58.245
20,0.30086,0.86681,0.044846,2,0.0042463,0.014065,0.0088367,59.298
21,0.30488,0.99922,0.16651,2,0.0036034,0.016967,0.0078206,68.176
22,0.31623,0.9457,0.097482,1,0.0037078,0.016955,0.0079594,58.719
23,0.35705,0.98704,0.063849,2,0.0042323,0.013173,0.0080193,60.016
