,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.11058,1.5747,1.2546,3,0.021865,0.021239,0.055576,2.8154
1,0.078509,1.25,1.0334,1,0.039465,0.035773,0.070464,5.7188
2,0.068696,1.1936,1.0124,2,0.02832,0.021557,0.027442,1.5
3,0.084559,1.4145,1.1694,1,0.030236,0.020482,0.054462,2.6143
4,0.14367,1.3836,1.0023,1,0.042642,0.031234,0.032803,13.725
5,0.14151,1.3909,1.0007,1,0.033162,0.025995,0.027755,13.42
6,0.12784,1.3474,1.0025,1,0.036029,0.024964,0.078485,5.6793
7,0.14116,1.3865,1.0137,1,0.025162,0.022386,0.042844,2.8594
8,0.058649,1.1609,1.0064,2,0.031726,0.029748,0.065478,21.189
9,0.24127,1.6794,1.0315,1,0.048936,0.039368,0.050367,2.8633
10,0.071123,1.2548,1.0525,2,0.026037,0.021328,0.05913,2.8154
11,0.028766,1.0844,1.0023,3,0.027466,0.022544,0.048518,27.45
12,0.15443,1.421,1.0126,1,0.039889,0.021159,0.028026,6.0
13,0.066898,1.1927,0.99922,2,0.021921,0.022698,0.044047,19.607
14,0.18355,1.5095,1.0013,1,0.0358,0.018318,0.039645,9.15
15,0.15499,1.5793,1.1425,1,0.040063,0.017049,0.090034,1.5348
16,0.2318,1.6147,1.0056,1,0.035535,0.032845,0.056393,2.0969
17,0.0488,1.3186,1.1757,4,0.041105,0.032724,0.098163,0.90994
18,0.066975,1.187,0.99557,2,0.02537,0.021096,0.043815,7.8429
19,0.14654,1.3862,1.001,1,0.049444,0.034645,0.030683,7.5353
20,0.11326,1.3967,1.0792,1,0.033258,0.033214,0.069474,2.8154
21,0.15999,1.4607,1.0312,1,0.01864,0.012869,0.053738,3.8602
22,0.17364,1.7515,1.2537,1,0.020426,0.017055,0.058605,1.5411
23,0.24228,1.7087,1.0527,1,0.059364,0.046621,0.10274,2.5792
24,0.10479,1.3054,1.0237,1,0.035917,0.033453,0.063895,3.0802
25,0.20509,1.5535,1.0127,1,0.031936,0.022796,0.074546,3.5707
26,0.069362,1.2959,1.0957,2,0.032161,0.024165,0.063676,2.4198
27,0.084201,1.2458,0.99745,1,0.027955,0.021077,0.055836,7.32
28,0.04642,1.1313,1.0014,2,0.017208,0.016571,0.029163,4.8972
29,0.070155,1.1884,1.0027,2,0.041088,0.028573,0.032684,29.28
30,0.059434,1.1611,1.0012,2,0.034188,0.024051,0.02946,0.0
31,0.2085,1.747,1.1608,1,0.042431,0.030906,0.050766,2.1786
32,0.29157,1.7715,1.0034,1,0.027175,0.027117,0.074714,3.3711
33,0.040753,1.121,1.0005,2,0.030834,0.022863,0.030604,7.32
34,0.18818,1.5364,0.99956,1,0.039263,0.021719,0.074929,12.918
35,0.17733,1.5003,1.0256,1,0.034748,0.022789,0.075293,2.5118
36,0.20203,1.5409,1.0047,1,0.025382,0.020482,0.056027,5.0677
37,0.1692,1.4861,0.99901,1,0.059996,0.041202,0.083532,3.7793
38,0.15741,1.4239,1.0035,1,0.044034,0.03225,0.052062,1.7311
39,0.21015,1.6942,1.1109,1,0.018431,0.013225,0.06131,2.0071
40,0.22876,1.637,1.0009,1,0.064746,0.044791,0.091436,7.5161
41,0.11739,1.6914,1.3464,1,0.041509,0.036417,0.07743,2.6522
42,0.11267,1.3021,0.99743,1,0.038579,0.037335,0.074169,6.2605
43,0.20562,1.5652,0.99889,1,0.020501,0.020872,0.040515,3.7981
44,0.12497,1.3626,1.0011,2,0.03334,0.027335,0.047089,0.71299
45,0.11116,1.3246,0.99845,1,0.051801,0.034693,0.029241,19.708
46,0.13805,1.743,1.3424,1,0.032773,0.022458,0.084373,1.9307
47,0.19163,1.5279,1.002,1,0.028378,0.017537,0.040742,1.8769
48,0.12328,1.343,1.0011,1,0.031122,0.029042,0.038955,0.49459
49,0.23906,1.6505,1.0184,1,0.02568,0.020651,0.04466,1.771
50,0.27155,1.7994,1.0634,1,0.036162,0.026324,0.044292,2.9676
51,0.17379,1.4865,1.0241,1,0.041983,0.028931,0.046397,3.7862
52,0.12182,1.3374,1.001,1,0.028018,0.022931,0.055815,1.6636
53,0.21613,1.5762,1.0084,1,0.048341,0.036762,0.077086,0.74694
54,0.15384,1.6339,1.1935,1,0.044892,0.03931,0.095535,3.05
55,0.22368,1.5911,1.0016,1,0.034721,0.023539,0.060519,1.6944
56,0.18405,1.5368,1.039,1,0.034775,0.029823,0.089708,2.6341
57,0.16457,1.4513,1.014,1,0.045128,0.029728,0.093423,0.96316
58,0.11906,1.3289,0.99903,2,0.037454,0.028287,0.074648,12.669
