,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.097727,0.99799,0.71164,4,0.021677,0.018813,0.04961,4.4514
1,0.17625,0.99836,0.52733,2,0.018806,0.012379,0.03149,8.2645
2,0.27205,0.94913,0.21684,2,0.028451,0.01823,0.026907,25.042
3,0.084022,1.0031,0.76957,2,0.020637,0.024236,0.056283,22.494
4,0.15143,0.99781,0.59493,2,0.01534,0.014463,0.037504,5.1792
5,0.11123,0.88459,0.56887,2,0.020144,0.01875,0.038414,0.69936
6,0.050798,0.8994,0.75188,2,0.024845,0.024097,0.045562,1.8769
7,0.28125,0.93219,0.17161,2,0.020845,0.017868,0.033123,28.007
8,0.058494,0.8643,0.69454,2,0.026081,0.022062,0.025289,0.69936
9,0.042369,0.99818,0.88659,2,0.028255,0.025868,0.055993,1.3071
10,0.035093,0.91881,0.81547,2,0.021767,0.019761,0.04544,1.4331
11,0.056449,0.86881,0.70471,2,0.031059,0.026748,0.040431,0.11656
12,0.049894,1.0025,0.85541,2,0.015635,0.013484,0.041149,0.0
13,0.13167,0.69073,0.30792,2,0.024479,0.022894,0.028677,9.0878
14,0.14046,1.0017,0.62122,2,0.023928,0.021424,0.046879,1.2066
15,0.030872,1.0013,0.91489,1,0.016237,0.014404,0.040822,4.7739
16,0.15807,0.70583,0.25202,3,0.031465,0.021878,0.027958,11.252
17,0.14246,0.94741,0.55684,2,0.025808,0.017607,0.040992,0.36358
18,0.21473,0.99593,0.3974,2,0.016465,0.021136,0.057575,5.6308
19,0.20544,0.74324,0.15829,2,0.020505,0.020193,0.020518,16.794
20,0.26042,0.99442,0.3093,2,0.01978,0.015683,0.024624,29.048
21,0.24978,0.99573,0.33188,2,0.030036,0.021398,0.025443,7.9373
22,0.16339,1.0,0.56544,2,0.019513,0.012255,0.040925,2.0085
23,0.13957,0.66057,0.25563,2,0.022026,0.022173,0.02534,18.654
24,0.034619,0.88389,0.78256,2,0.023476,0.021808,0.051812,2.3433
25,0.05688,0.99937,0.83183,2,0.021706,0.012961,0.027488,4.5087
26,0.27961,0.97834,0.23896,2,0.015666,0.019988,0.042127,6.4588
27,0.23982,0.97785,0.34313,2,0.017381,0.013837,0.041493,1.4587
28,0.16098,1.0005,0.56362,2,0.025626,0.016453,0.037819,0.52286
29,0.16109,0.68599,0.22118,2,0.021367,0.021984,0.011544,12.972
30,0.20352,0.99473,0.4593,2,0.015194,0.010994,0.022907,0.732
31,0.059515,0.99934,0.82426,2,0.025274,0.01775,0.052835,41.306
32,0.14117,0.86307,0.46371,2,0.02005,0.011739,0.023677,2.2875
33,0.25144,0.99743,0.31869,2,0.03844,0.029413,0.034142,171.74
34,0.21592,0.95854,0.37524,2,0.013893,0.0092028,0.033463,2.4496
35,0.22127,0.86831,0.25221,2,0.034828,0.017022,0.012804,7.1167
36,0.17831,1.0005,0.51506,2,0.022278,0.014778,0.030899,0.59674
37,0.068771,1.0042,0.80634,2,0.026023,0.021161,0.057126,0.0
38,0.27158,0.99843,0.27646,1,0.038121,0.020838,0.051368,21.81
39,0.2045,0.98021,0.43803,2,0.018441,0.019503,0.03763,0.64779
40,0.18191,0.822,0.30797,2,0.026909,0.017301,0.03192,20.024
41,0.067324,1.0024,0.8122,2,0.039268,0.028665,0.033333,2.6143
42,0.17947,0.96732,0.48624,1,0.027305,0.020561,0.041314,1.3456
43,0.27908,0.95341,0.20566,2,0.026949,0.016527,0.025007,16.031
44,0.19003,0.99588,0.48938,2,0.034045,0.022206,0.045333,14.303
45,0.23545,0.99718,0.37727,2,0.024625,0.014367,0.03296,7.2509
46,0.16004,0.99576,0.57426,2,0.019522,0.013532,0.029886,1.9171
