,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.004608,1.0028,0.98885,5,0.0061831,0.042333,0.0064644,3.8125
1,0.0085955,1.0251,0.99548,6,0.017805,0.032209,0.0076832,0.0
2,0.010356,1.0279,0.99049,6,0.0087243,0.056552,0.0055029,0.0
3,0.027732,1.0454,0.95545,4,0.007886,0.04622,0.0055786,7.32
4,0.026114,1.0381,0.9549,4,0.0072078,0.030164,0.0067683,2.2875
5,0.0078921,1.0145,0.99109,2,0.0077551,0.040438,0.0066908,5.7789
6,0.023575,1.05,0.96851,4,0.0074889,0.026636,0.0072585,1.22
7,0.015798,1.033,0.978,3,0.0051383,0.036394,0.0056087,1.6636
8,0.031698,1.06,0.95274,4,0.0082481,0.033986,0.007332,0.0
9,0.010042,1.0178,0.98745,6,0.011665,0.033552,0.0065867,5.0833
10,0.010794,1.0266,0.98638,6,0.0059675,0.041694,0.0088673,0.0
11,0.0069655,1.0194,0.99249,4,0.0062724,0.042971,0.0068448,0.0
12,0.005667,1.0197,0.99755,6,0.010069,0.030758,0.0079136,7.8429
13,0.013119,1.0202,0.97344,6,0.0046304,0.027104,0.0073444,9.5478
14,0.027674,1.0559,0.96983,4,0.0090383,0.032347,0.006635,5.49
15,0.0060928,1.006,0.98617,5,0.0042631,0.041458,0.0069629,2.745
16,0.02607,1.0398,0.95756,4,0.005954,0.033514,0.0084159,3.3273
17,0.023937,1.0514,0.96931,4,0.0072258,0.040825,0.0063099,0.0
18,0.0038877,1.0145,1.0024,5,0.0033981,0.047914,0.0092886,6.6545
19,0.0068071,1.0146,0.98896,6,0.0047175,0.035105,0.0071399,1.9263
20,0.013517,1.0282,0.9825,5,0.0059075,0.033698,0.0079444,8.4462
21,0.00681,1.0131,0.98921,5,0.0035361,0.030173,0.0078553,0.96316
22,0.011452,1.025,0.98473,6,0.0057648,0.030362,0.0074054,0.0
23,0.006412,1.016,0.99039,6,0.0095844,0.037951,0.0076688,9.9818
24,0.0043613,1.0085,0.9941,5,0.0101,0.033668,0.0074334,8.3875
25,0.020403,1.0511,0.98283,3,0.010267,0.029452,0.0070416,0.0
26,0.010718,1.026,0.9896,6,0.0098904,0.03543,0.0078822,0.0
27,0.0058939,1.0004,0.97911,8,0.005776,0.039041,0.0092841,1.8931
28,0.0037524,1.014,1.0021,4,0.0086978,0.033264,0.005446,0.0
29,0.027732,1.0564,0.97027,4,0.0084181,0.034038,0.0078097,0.0
30,0.026771,1.0381,0.9555,4,0.0055584,0.047031,0.0083491,5.0833
31,0.026593,1.0561,0.96496,4,0.011351,0.031679,0.0069666,0.0
32,0.00504,1.0057,0.98816,4,0.01231,0.033813,0.0065635,0.0
33,0.010637,1.0311,0.99446,3,0.008128,0.035092,0.0072984,9.15
34,0.027329,1.0546,0.96785,3,0.0064814,0.031873,0.0080253,0.0
35,0.012572,1.0367,0.99446,4,0.0080846,0.045869,0.0068507,0.0
36,0.0090961,1.0325,0.99944,7,0.0095405,0.038824,0.0068338,0.0
37,0.0064861,1.0073,0.98318,6,0.0045784,0.034443,0.0088645,7.625
38,0.014312,1.0345,0.98119,6,0.005605,0.036225,0.0073867,7.32
39,0.01057,1.0147,0.98058,6,0.0076497,0.032139,0.0089651,3.66
40,0.02553,1.0489,0.96631,4,0.0058846,0.042388,0.0057201,0.0
41,0.0072721,1.0166,0.99108,5,0.012563,0.031379,0.0044959,3.05
42,0.010255,1.023,0.98557,6,0.010288,0.035673,0.0065433,16.47
43,0.026319,1.0532,0.96627,4,0.011913,0.027622,0.0070367,6.1
44,0.0046201,1.0148,0.99793,4,0.011148,0.035903,0.008608,0.0
45,0.0065138,1.0147,0.99154,6,0.010047,0.02938,0.0060701,1.0167
46,0.019588,1.0412,0.98122,4,0.0058486,0.034115,0.0094968,0.0
47,0.0069673,1.0213,0.9971,4,0.0039446,0.03638,0.0062761,1.3556
48,0.011576,1.0321,0.99088,7,0.0064077,0.03294,0.007102,5.49
49,0.010625,1.022,0.98471,5,0.0049419,0.032655,0.0068346,1.9263
50,0.011604,1.0318,0.99081,5,0.0072208,0.033165,0.008353,7.625
51,0.010568,1.0214,0.98205,6,0.016154,0.040987,0.0070623,0.0
52,0.030988,1.0555,0.95882,4,0.0098849,0.035401,0.0056538,2.1529
53,0.015333,1.0299,0.9785,6,0.0054322,0.037697,0.0066343,3.3273
54,0.010476,1.0186,0.9817,6,0.011254,0.04565,0.0075946,4.575
55,0.017701,1.0303,0.97304,4,0.0078557,0.028774,0.006764,0.915
56,0.01043,1.0218,0.98934,5,0.0050603,0.035173,0.0061292,12.2
57,0.0030244,1.0143,1.0025,4,0.0038876,0.043682,0.0075723,0.96316
58,0.022829,1.036,0.96545,4,0.014192,0.037666,0.0084268,15.25
59,0.024505,1.0362,0.96094,4,0.0067127,0.029674,0.0095454,13.725
60,0.021845,1.0474,0.97908,4,0.0077221,0.037374,0.0065104,0.0
61,0.024078,1.0467,0.96935,4,0.0086877,0.035172,0.0074163,0.0
62,0.023994,1.046,0.9702,4,0.0056335,0.034142,0.0072829,0.0
63,0.024368,1.037,0.96289,4,0.0062175,0.038243,0.0083747,0.732
64,0.030405,1.0436,0.9503,4,0.0083508,0.03313,0.0076811,1.9607
65,0.016558,1.0293,0.97744,4,0.010041,0.037234,0.0059575,7.32
66,0.0098545,1.0212,0.98747,5,0.002854,0.027894,0.007558,1.0167
67,0.012724,1.028,0.98478,6,0.0095145,0.036203,0.0086828,7.8429
68,0.0088903,1.0271,0.99386,6,0.0032288,0.031196,0.0070097,6.1
