,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.17232,1.4907,1.0326,1,0.042009,0.032512,0.043678,2.8679
1,0.075377,1.2247,0.9979,2,0.026245,0.037187,0.051413,4.0031
2,0.093362,1.7314,1.4547,1,0.0423,0.039876,0.12031,1.4543
3,0.057083,1.1507,1.0034,2,0.036621,0.03301,0.037994,1.2407
4,0.08898,1.3137,1.0624,1,0.032735,0.027554,0.077938,3.9067
5,0.077327,1.2041,0.98801,2,0.014076,0.02669,0.040722,2.0333
6,0.18282,1.4868,1.0045,1,0.047377,0.031915,0.072695,3.4088
7,0.135,1.3596,0.99272,1,0.022039,0.036622,0.052649,7.9135
8,0.054417,1.1681,1.017,2,0.018558,0.036087,0.042733,4.0171
9,0.046915,1.1286,0.98864,2,0.035884,0.040844,0.078669,11.303
10,0.23341,1.6191,1.0039,1,0.020949,0.029289,0.060336,1.4077
11,0.025541,1.1229,1.0453,2,0.030007,0.025083,0.06138,12.893
12,0.13221,1.4479,1.0763,1,0.040739,0.036037,0.085229,2.6746
13,0.034259,1.0967,0.99527,2,0.026353,0.031991,0.053043,30.064
14,0.077664,1.49,1.2626,1,0.040688,0.047447,0.10105,2.6386
15,0.040199,1.203,1.0839,4,0.050834,0.04039,0.031632,2.0868
16,0.21197,1.5925,0.99891,3,0.052315,0.047584,0.058102,0.40667
17,0.080457,1.2279,1.0087,1,0.028068,0.039802,0.043255,17.429
18,0.029463,1.0781,0.98689,2,0.019201,0.02505,0.070664,14.64
19,0.10027,1.4368,1.1478,1,0.019186,0.035392,0.057459,2.1596
20,0.17868,1.4782,0.97856,1,0.053492,0.040825,0.038823,5.6933
21,0.1587,1.5677,1.1213,3,0.050897,0.037434,0.07071,4.6697
22,0.21812,1.6157,1.0335,1,0.026315,0.034746,0.065883,2.44
23,0.050477,1.1522,1.0125,2,0.014089,0.04665,0.038123,5.2286
24,0.071945,1.2127,0.99883,1,0.043846,0.041732,0.038178,13.994
25,0.083302,1.2393,0.98501,1,0.039399,0.038465,0.060304,8.8548
26,0.049981,1.1513,1.0058,4,0.025228,0.035931,0.037206,24.759
27,0.090724,1.2643,0.99853,2,0.02855,0.037982,0.066638,11.613
28,0.17344,1.4843,0.99563,1,0.014161,0.043823,0.033997,0.81333
29,0.24677,1.6663,1.003,1,0.040386,0.030035,0.080206,3.1244
30,0.081938,1.2185,0.99441,2,0.03505,0.031353,0.071539,6.9592
31,0.06901,1.4163,1.2126,3,0.039585,0.031175,0.076347,1.897
32,0.069012,1.4157,1.212,1,0.035977,0.036252,0.075384,1.5976
33,0.22753,1.5781,0.97354,1,0.029445,0.042344,0.060509,5.0566
34,0.18772,1.5,0.98791,1,0.039991,0.037578,0.080946,9.5019
35,0.047857,1.1958,1.0576,2,0.019516,0.040747,0.042251,4.7328
36,0.12987,1.4276,1.0638,3,0.026715,0.028312,0.067696,0.55455
37,0.028177,1.2537,1.1659,3,0.021538,0.034106,0.059242,2.9218
38,0.050869,1.1333,0.99165,2,0.028195,0.025684,0.077946,6.4588
39,0.039919,1.1462,1.0281,2,0.029828,0.036823,0.074811,27.45
40,0.12101,1.336,1.009,1,0.019194,0.033244,0.049951,9.4889
41,0.15062,1.4093,0.99979,1,0.024826,0.036752,0.067979,0.0
42,0.2144,1.5952,0.98093,1,0.06363,0.048904,0.060219,10.386
43,0.11097,1.4907,1.1727,2,0.035659,0.030885,0.076065,2.046
44,0.099529,1.2869,0.99606,3,0.039058,0.034319,0.074112,14.911
45,0.23782,1.6403,1.0112,1,0.015906,0.029916,0.079719,0.0
46,0.13145,1.3606,0.99309,3,0.035684,0.029028,0.078455,6.2743
47,0.17191,1.4569,1.0013,1,0.036367,0.027282,0.042288,7.7944
48,0.28647,1.7776,1.0167,1,0.026946,0.03212,0.049492,4.3378
49,0.18263,1.4853,1.0023,1,0.034006,0.024694,0.084789,3.9708
50,0.045574,1.1285,1.0059,4,0.034725,0.034656,0.070742,1.4758
51,0.12614,1.324,0.99413,1,0.027231,0.032945,0.057006,2.44
52,0.10922,1.291,1.0034,1,0.037932,0.032983,0.062177,7.9694
53,0.14318,1.5591,1.1514,1,0.030904,0.035596,0.073925,2.44
54,0.15358,1.4181,1.0035,1,0.036733,0.03881,0.072901,7.0839
55,0.24455,1.7749,1.0946,1,0.062012,0.044655,0.04816,0.37095
56,0.096656,1.3774,1.1013,2,0.032887,0.04364,0.067597,0.40667
57,0.044582,1.1163,0.99815,4,0.023764,0.039898,0.026503,0.0
58,0.092748,1.2458,0.99765,1,0.022023,0.04187,0.067487,2.3529
59,0.047652,1.1458,1.0151,2,0.011639,0.036399,0.031293,14.322
60,0.1674,1.4383,0.99592,1,0.046322,0.036543,0.078995,0.90594
61,0.074692,1.4674,1.2414,3,0.029435,0.043659,0.040034,2.3238
62,0.20523,1.5371,0.99245,1,0.051514,0.038688,0.093477,7.7423
63,0.12238,1.343,1.014,1,0.020231,0.035746,0.028842,7.7775
64,0.020222,1.1039,1.0433,2,0.024235,0.033803,0.034479,4.1239
65,0.10086,1.3018,1.0054,1,0.039627,0.042094,0.044041,0.0
66,0.12868,1.3535,0.99918,1,0.031798,0.029513,0.077298,12.291
67,0.10238,1.2888,0.9975,1,0.027279,0.029163,0.061805,0.0
68,0.21245,1.5615,0.98903,1,0.049612,0.036122,0.064337,8.6684
69,0.057336,1.152,1.0015,2,0.035056,0.038559,0.051688,0.0
