,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.0075735,1.0076,0.98535,2,0.035378,0.023794,0.030991,12.521
1,0.010195,1.0224,0.99367,2,0.031565,0.033307,0.030586,26.352
2,0.0038059,1.0037,0.99187,4,0.039045,0.026799,0.072872,0.0
3,0.0036092,1.0121,1.0009,5,0.035909,0.042629,0.064252,6.1
4,0.0054706,1.0102,0.99385,4,0.038222,0.035679,0.067889,4.392
5,0.0051718,1.0079,0.99095,4,0.016635,0.022044,0.042379,0.0
6,0.005609,1.0082,0.99019,4,0.021971,0.030212,0.067214,6.2488
7,0.0058916,1.0053,0.98614,2,0.036116,0.030961,0.033506,28.154
8,0.0058338,1.0107,0.99282,4,0.050003,0.038462,0.028367,29.114
9,0.0048613,1.0085,0.9921,4,0.02711,0.025645,0.0384,6.2151
10,0.0054296,1.0143,0.99623,2,0.029929,0.034148,0.050171,0.0
11,0.0017659,1.0042,0.99755,4,0.018554,0.031821,0.068261,1.0457
12,0.0043627,1.0102,0.99623,4,0.042042,0.024328,0.0288,52.747
13,0.0058115,1.0038,0.98445,4,0.012889,0.025971,0.046607,20.74
14,0.0046978,1.0088,0.99279,4,0.036828,0.028223,0.032244,0.0
15,0.0067039,1.0176,0.99482,4,0.030555,0.021695,0.036077,0.49459
16,0.0017225,0.99312,0.98784,4,0.039422,0.033221,0.051893,10.457
17,0.0063824,1.01,0.9893,4,0.028593,0.031946,0.053606,7.625
18,0.0014078,1.0029,0.99798,3,0.025969,0.022867,0.056552,5.6308
19,0.0050703,1.0132,0.9966,4,0.029449,0.040548,0.066345,4.6647
20,0.0040817,1.0049,0.99102,4,0.01969,0.021665,0.035404,0.0
21,0.0062968,1.0048,0.98513,2,0.033968,0.027244,0.04344,0.0
22,0.0030615,1.0029,0.992,5,0.035659,0.039857,0.053636,27.45
23,0.0052091,1.0107,0.99193,5,0.025624,0.02566,0.028746,20.226
24,0.0061302,1.0124,0.99135,4,0.034466,0.025398,0.05955,8.6684
25,0.0031022,1.0184,1.0067,4,0.0202,0.027276,0.067105,3.5707
26,0.0039366,1.0011,0.98986,5,0.026334,0.030144,0.052495,15.185
27,0.0032562,1.0052,0.99547,4,0.02771,0.028718,0.040519,29.562
28,0.0052613,1.0109,0.99295,4,0.044984,0.027456,0.034908,7.2569
29,0.0066712,1.0061,0.98382,4,0.018288,0.02432,0.054616,0.0
30,0.0041982,1.0091,0.9964,4,0.042501,0.041401,0.025509,17.568
31,0.0077864,1.0124,0.98881,2,0.035618,0.035604,0.045704,2.2875
32,0.0025837,1.0046,0.99653,4,0.039116,0.028874,0.037178,26.618
33,0.0050798,1.0062,0.98854,4,0.065284,0.041568,0.032364,39.65
34,0.0014906,1.0009,0.99547,6,0.026068,0.029878,0.067195,5.3375
35,0.0046761,1.0053,0.98869,4,0.023276,0.043045,0.0313,7.0385
36,0.0045857,1.0162,1.0015,4,0.033277,0.037977,0.055449,4.392
37,0.0076833,1.0169,0.99402,2,0.022418,0.032258,0.069114,3.66
38,0.0027595,1.0025,0.99398,4,0.030718,0.025149,0.030681,34.936
39,0.0069862,1.005,0.98343,2,0.042933,0.033167,0.053579,50.979
40,0.0075947,1.0081,0.98449,2,0.03411,0.030848,0.050775,9.8919
41,0.0027579,1.0086,0.99941,3,0.014247,0.044488,0.04068,1.22
42,0.004501,1.0171,1.0022,4,0.01385,0.027328,0.053624,0.0
43,0.0066573,1.0177,0.99734,4,0.034863,0.034785,0.028078,7.7775
44,0.0066019,1.0025,0.98201,4,0.021158,0.043353,0.037726,8.052
45,0.004931,1.0163,0.99847,4,0.014966,0.043832,0.052163,2.2875
46,0.0048553,1.0049,0.98879,4,0.018345,0.033457,0.046875,1.339
47,0.0032534,0.99685,0.98516,4,0.018363,0.027866,0.035732,7.4864
48,0.0063583,1.0112,0.98971,4,0.056085,0.042566,0.026973,31.178
49,0.0039437,1.0112,0.99681,6,0.031811,0.021738,0.074138,5.5326
50,0.0026072,1.0028,0.99321,5,0.033954,0.038283,0.064716,44.443
51,0.0093918,1.0115,0.98217,2,0.027695,0.02521,0.056362,16.188
52,0.0048288,1.0122,0.99563,4,0.021115,0.025437,0.069548,6.1824
53,0.0074608,1.0015,0.98175,5,0.025982,0.033901,0.064554,62.743
54,0.0031528,1.0047,0.99287,5,0.018408,0.021318,0.067882,3.66
55,0.0045475,0.99623,0.98128,2,0.043492,0.030668,0.038267,0.0
56,0.0033657,1.0045,0.99506,1,0.030075,0.033642,0.056317,1.7023
57,0.0033963,1.0057,0.99363,3,0.028521,0.024088,0.054993,8.3182
58,0.0088707,1.0207,0.99571,2,0.023846,0.027803,0.060651,26.746
59,0.0050282,1.0105,0.99181,4,0.024537,0.03092,0.066379,16.636
60,0.0057012,1.0088,0.99086,2,0.027255,0.021439,0.036343,47.929
61,0.0052215,1.0074,0.99095,4,0.036171,0.037057,0.06309,0.0
62,0.0032068,1.006,0.99659,3,0.041088,0.031438,0.033444,0.0
63,0.0031359,0.9983,0.98892,4,0.021886,0.028943,0.071954,21.96
64,0.0051352,1.0112,0.99503,4,0.027137,0.030006,0.065916,6.954
65,0.0043803,1.0103,0.99501,4,0.051378,0.036308,0.035706,2.2086
66,0.0055623,1.0151,0.99745,4,0.040247,0.031334,0.048604,2.1529
67,0.0070842,1.0188,0.99873,3,0.040293,0.032594,0.051196,2.196
68,0.0033689,1.0011,0.98947,3,0.029229,0.028145,0.047631,2.6912
69,0.0070506,1.0186,0.9961,2,0.032131,0.027106,0.048149,34.936
70,0.0029617,1.0084,0.99674,5,0.018096,0.026081,0.068383,24.019
71,0.0032304,0.99977,0.98862,4,0.015114,0.021259,0.061574,0.0
72,0.010908,1.0204,0.98601,2,0.019489,0.035897,0.064501,7.32
73,0.0046671,1.006,0.99133,3,0.014235,0.026964,0.055097,6.6545
74,0.0043288,1.0076,0.99433,3,0.025267,0.028223,0.050492,10.457
75,0.0033612,1.0008,0.9911,4,0.033287,0.029176,0.051282,15.555
76,0.0047254,1.0089,0.99211,4,0.029127,0.028785,0.02937,0.0
77,0.0071296,1.0085,0.98654,2,0.035742,0.033263,0.036563,40.26
78,0.001671,1.0012,0.99611,2,0.019902,0.039965,0.067245,0.0
79,0.0032074,1.0081,0.99776,6,0.018913,0.026696,0.05686,6.0197
80,0.0029743,1.0,0.99001,3,0.024306,0.025721,0.054128,42.231
81,0.0026479,1.0077,0.99831,3,0.014505,0.029492,0.046515,9.7219
82,0.0043043,1.0119,0.99618,3,0.017948,0.025582,0.07064,0.0
83,0.0057971,1.0059,0.9869,4,0.039054,0.026478,0.031616,0.0
84,0.0018177,1.0144,1.0073,6,0.036644,0.032318,0.066761,21.529
85,0.0030217,1.0034,0.99381,5,0.042241,0.032939,0.056855,20.043
86,0.0082849,1.0118,0.98686,4,0.028887,0.04172,0.043852,16.993
87,0.0036294,1.0049,0.99293,3,0.020387,0.027852,0.065964,6.1
88,0.0048893,1.007,0.98923,4,0.041628,0.028104,0.047483,21.228
89,0.0021773,1.0162,1.0088,4,0.020039,0.032212,0.068032,0.0
90,0.0080125,1.0172,0.99173,4,0.026985,0.027797,0.06878,11.692
91,0.001988,1.0067,1.0004,4,0.027876,0.035369,0.04287,1.1681
92,0.0049746,1.0118,0.99564,4,0.041574,0.030624,0.043421,12.342
93,0.006551,1.0121,0.98903,4,0.046978,0.026535,0.031459,9.4655
94,0.0059076,1.0077,0.98766,4,0.021705,0.033606,0.068298,3.1552
95,0.0060611,1.0163,0.99688,4,0.029342,0.025119,0.054568,4.9909
96,0.0059092,1.0028,0.98552,4,0.012604,0.038427,0.051924,6.8176
97,0.0037231,1.0103,0.99854,4,0.033763,0.020742,0.024765,0.0
98,0.0067535,1.0163,0.99665,4,0.044022,0.03715,0.038527,16.892
99,0.0035947,1.003,0.99146,2,0.026552,0.029027,0.027914,0.0
100,0.0053833,1.0008,0.98199,4,0.048152,0.033127,0.028048,15.589
101,0.0094212,1.0172,0.98918,4,0.016267,0.02748,0.073432,12.477
102,0.0059335,1.005,0.98616,4,0.024726,0.03244,0.0443,6.9714
103,0.0038453,1.0112,0.99771,3,0.03915,0.029429,0.046991,2.44
104,0.0058601,1.0125,0.99478,4,0.033537,0.034692,0.04469,20.914
105,0.0089013,1.0163,0.99163,2,0.016889,0.028357,0.068674,0.0
106,0.0041888,1.0056,0.99272,4,0.020454,0.02872,0.07146,5.8741
107,0.0042707,1.008,0.99446,4,0.042146,0.02944,0.04257,8.4462
108,0.0070215,1.0086,0.99029,2,0.04988,0.040143,0.030137,13.725
109,0.0071889,1.0084,0.98493,2,0.024269,0.027133,0.046125,7.8429
110,0.002833,1.0045,0.99392,6,0.024216,0.019788,0.063271,0.0
111,0.0026463,1.0072,0.99762,6,0.033188,0.03345,0.033605,15.071
112,0.003608,1.0018,0.98967,3,0.02909,0.036495,0.041467,2.5118
113,0.008309,1.0154,0.98954,2,0.03769,0.02455,0.028336,97.6
114,0.0017285,1.0121,1.0062,4,0.041971,0.04143,0.030305,22.657
115,0.0035995,1.0008,0.9893,4,0.01976,0.023328,0.069433,0.0
116,0.0070016,1.0118,0.98953,2,0.028529,0.027466,0.052939,4.575
117,0.0069037,1.0041,0.98366,2,0.028526,0.038328,0.070864,2.6143
118,0.0051168,1.0006,0.98312,4,0.026914,0.036515,0.061869,13.725
119,0.0045448,1.011,0.99673,3,0.017207,0.02192,0.049717,26.535
120,0.0082263,1.0204,0.99418,4,0.024345,0.023108,0.039319,28.154
121,0.0048532,1.0003,0.98431,4,0.020573,0.02454,0.073097,10.294
122,0.0037021,1.0146,1.0026,6,0.027741,0.044001,0.029846,3.2679
123,0.0030141,1.0056,0.99623,4,0.01537,0.030408,0.071511,14.911
124,0.0062588,1.0138,0.99277,4,0.017408,0.021633,0.06671,0.0
125,0.0011787,1.0026,0.99818,5,0.035024,0.035423,0.04059,5.2974
126,0.0035218,1.0114,0.9989,3,0.028162,0.029585,0.040476,5.2286
127,0.0030242,1.0013,0.99024,4,0.014524,0.032543,0.044447,4.7226
128,0.0051178,1.0116,0.99317,4,0.017766,0.018592,0.056666,2.8154
129,0.0029168,1.006,0.99596,4,0.015242,0.024513,0.045378,5.2286
130,0.0049328,1.0069,0.99385,4,0.018464,0.027016,0.0668,24.955
131,0.0027891,1.0067,0.99703,5,0.029398,0.024775,0.053147,59.123
132,0.0070234,1.0089,0.98606,3,0.012874,0.018866,0.041043,0.96316
133,0.0029886,1.0014,0.99149,5,0.016922,0.033339,0.073274,0.0
134,0.007868,1.0103,0.9856,2,0.021173,0.021866,0.062457,52.613
135,0.0025149,1.0041,0.99589,3,0.021685,0.02328,0.057014,8.8111
136,0.0033481,1.0079,0.9956,5,0.031315,0.028942,0.035774,40.26
137,0.0043192,1.0132,1.0004,3,0.02839,0.022347,0.034706,7.2437
138,0.002781,1.0065,0.99756,3,0.036662,0.035947,0.037362,0.732
139,0.0048465,1.0055,0.99137,2,0.017196,0.037481,0.037905,0.0
140,0.0068947,1.0137,0.99395,2,0.037038,0.032473,0.062333,27.45
141,0.0043417,1.0027,0.9894,2,0.037051,0.042728,0.059897,49.41
142,0.0061643,1.0113,0.99069,4,0.023069,0.02051,0.075842,2.0914
143,0.007407,1.0127,0.991,4,0.035994,0.029954,0.034789,42.379
144,0.0064029,1.0015,0.98295,2,0.014036,0.021194,0.061734,29.945
145,0.0033165,1.004,0.99137,3,0.045831,0.028106,0.032745,9.3533
146,0.0040044,0.99586,0.9827,3,0.036936,0.037243,0.058112,6.954
147,0.004981,1.0083,0.99149,3,0.037859,0.027606,0.05645,11.183
148,0.0041472,1.0062,0.99352,2,0.024507,0.029837,0.064508,23.291
