,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.14516,1.436,1.0417,1,0.0087554,0.04103,0.010801,0.95478
1,0.066068,1.1946,1.0126,2,0.01496,0.045204,0.0081951,0.29516
2,0.16964,1.461,1.0135,1,0.012044,0.035216,0.011106,3.0843
3,0.21531,1.6297,1.0481,1,0.0052647,0.040295,0.010514,2.0914
4,0.048243,1.1264,1.0002,2,0.012204,0.036933,0.0097298,5.856
5,0.081175,1.222,1.0001,2,0.014378,0.042775,0.010013,4.7226
6,0.051824,1.143,1.0053,2,0.017616,0.044025,0.0090377,3.2846
7,0.11127,1.3089,0.9874,2,0.014497,0.040106,0.012356,7.5353
8,0.23196,1.6247,1.0088,1,0.0034281,0.034236,0.013763,3.05
9,0.093993,1.2828,1.0057,1,0.0040957,0.025047,0.012653,12.581
10,0.053364,1.1452,0.9937,3,0.009637,0.038482,0.0086926,12.2
11,0.085033,1.2243,0.99696,1,0.0093614,0.039621,0.0084827,7.7423
12,0.1569,1.4086,1.0007,1,0.010788,0.046777,0.015316,3.7538
13,0.27444,1.7269,1.0011,1,0.010538,0.033959,0.011078,2.1627
14,0.13368,1.3837,0.99081,1,0.011359,0.039947,0.013525,2.745
15,0.11019,1.2929,1.0019,2,0.003561,0.034989,0.010814,3.3785
16,0.088911,1.3757,1.1174,1,0.0058231,0.039654,0.011319,1.585
17,0.042785,1.1255,0.999,2,0.0071303,0.039443,0.0082389,3.66
18,0.2267,1.6015,0.99756,1,0.0085133,0.033443,0.012225,1.5913
19,0.10293,1.3129,1.0304,1,0.012165,0.038948,0.0090553,1.8673
20,0.039789,1.188,1.0701,2,0.0041088,0.042401,0.011399,0.50833
21,0.12316,1.3418,1.0078,1,0.012045,0.032944,0.010736,2.9791
22,0.073579,1.1918,0.99135,2,0.010912,0.039928,0.01066,4.4172
23,0.13528,1.3902,0.99903,3,0.018741,0.036772,0.015984,5.6308
24,0.12688,1.4575,1.0987,1,0.014076,0.034032,0.0115,1.1262
25,0.079503,1.2243,0.99655,1,0.01985,0.030852,0.010932,3.4313
26,0.21074,1.8043,1.1993,1,0.011635,0.054012,0.011689,2.2629
27,0.099937,1.2805,0.99888,3,0.016015,0.042419,0.012982,8.3657
28,0.13281,1.3672,0.98535,1,0.0085894,0.036896,0.011743,2.44
29,0.043488,1.1189,1.0015,2,0.0088829,0.050625,0.0099546,7.32
30,0.083954,1.4184,1.168,2,0.0095,0.040657,0.0081702,1.5465
31,0.22355,1.6003,0.99725,1,0.015547,0.032557,0.011545,3.6045
32,0.16122,1.4465,1.0218,1,0.0038719,0.046549,0.012092,2.5879
33,0.118,1.3084,0.99504,1,0.0077585,0.043727,0.011687,0.35882
34,0.061361,1.1774,0.99499,2,0.010744,0.040433,0.0079828,0.0
35,0.067184,1.2317,1.0414,4,0.011414,0.045282,0.0063243,0.61
36,0.18939,1.5301,1.02,1,0.0045792,0.039313,0.011894,1.4077
37,0.073431,1.1976,0.9814,2,0.0059717,0.039585,0.010122,7.8429
38,0.10847,1.2789,0.99323,1,0.0075325,0.039382,0.0075099,4.1829
39,0.18633,1.5288,1.0032,1,0.01447,0.034802,0.013856,2.9791
40,0.27001,1.722,1.0142,1,0.0058713,0.048108,0.015746,1.5393
41,0.2147,1.5639,0.99445,1,0.0069514,0.034526,0.010467,1.6636
42,0.042916,1.1295,0.99719,3,0.0038996,0.038867,0.011103,0.0
43,0.21157,1.5858,1.0045,1,0.0053199,0.052206,0.010292,3.05
44,0.047683,1.132,1.0019,2,0.0067116,0.042619,0.0080242,6.9714
45,0.076033,1.2249,1.0147,3,0.005088,0.053135,0.0088471,4.0667
46,0.16502,1.4787,1.0005,4,0.0085869,0.038002,0.016251,7.93
47,0.085197,1.2831,1.0426,1,0.0099207,0.037109,0.010113,1.5574
48,0.18593,1.5434,1.0456,1,0.013481,0.030783,0.012811,2.3424
49,0.19336,1.5114,0.99775,1,0.006806,0.029682,0.0090663,1.4077
50,0.13342,1.6874,1.29,1,0.011138,0.029734,0.011528,1.4
51,0.20499,1.571,1.0115,2,0.0082062,0.027406,0.01186,0.56308
52,0.042033,1.128,1.0099,2,0.0049221,0.038368,0.0098217,1.1806
53,0.22676,1.682,1.0631,1,0.017018,0.066313,0.012441,2.062
54,0.075603,1.2061,0.99293,1,0.010003,0.032952,0.0091247,3.9783
55,0.25161,1.6796,1.0172,1,0.0093892,0.036024,0.012196,1.7264
56,0.17569,1.5366,1.0535,1,0.012483,0.049691,0.012132,2.5338
57,0.17834,1.4688,1.0006,1,0.0048496,0.025878,0.0097863,1.83
58,0.17398,1.6684,1.1789,3,0.010755,0.025626,0.012323,1.1982
59,0.071246,1.206,1.0165,2,0.0062611,0.038571,0.010498,2.4955
60,0.16791,1.4653,1.0199,1,0.0058728,0.053463,0.010249,2.0523
61,0.10931,1.435,1.1221,3,0.0094025,0.060916,0.011986,1.4482
62,0.13918,1.3807,1.0,1,0.0057556,0.042665,0.0097248,0.39783
63,0.12208,1.3483,0.99531,1,0.010323,0.041712,0.01095,3.7862
64,0.060151,1.1432,0.98067,2,0.02069,0.054254,0.0065805,5.6308
65,0.042908,1.1769,1.0517,2,0.018492,0.04535,0.0084175,1.6267
66,0.059529,1.2643,1.0917,4,0.0050765,0.038236,0.010279,1.511
67,0.081235,1.2118,0.99189,2,0.024924,0.046092,0.0056415,3.5707
68,0.11198,1.3078,0.99769,1,0.01222,0.044006,0.0096717,3.9214
69,0.15039,1.3872,0.98956,1,0.011515,0.040012,0.0097328,2.1217
70,0.12485,1.6319,1.2648,1,0.010324,0.035574,0.011881,1.7093
71,0.09952,1.2879,0.99383,1,0.0098934,0.058521,0.010306,3.66
72,0.078556,1.2313,1.0024,3,0.0093516,0.044906,0.010189,5.8227
73,0.13852,1.3832,1.0067,1,0.0087383,0.041147,0.010575,3.0969
74,0.056881,1.1642,0.99391,4,0.0080415,0.02238,0.013285,2.6143
75,0.25351,1.6929,1.0223,1,0.019896,0.035149,0.012671,1.9032
76,0.25892,1.7003,1.005,1,0.0049521,0.023118,0.01362,2.3197
77,0.22973,1.6131,1.0039,1,0.011943,0.049165,0.011563,2.3505
78,0.06113,1.1889,1.006,4,0.006983,0.044226,0.01029,2.1115
79,0.11308,1.7415,1.4084,1,0.002318,0.031536,0.013006,1.525
80,0.094563,1.2428,0.98916,1,0.0085399,0.037442,0.0096215,1.0558
81,0.075521,1.2058,1.0029,2,0.0072337,0.042465,0.010239,4.1591
82,0.052085,1.1473,0.99696,2,0.010118,0.044605,0.009516,0.0
83,0.17224,1.4594,1.0049,1,0.0060275,0.038938,0.011538,1.9013
84,0.051895,1.1571,1.0137,2,0.008049,0.045962,0.0086263,0.83182
85,0.12169,1.3388,0.9862,1,0.012472,0.041761,0.012242,3.9214
86,0.03943,1.1096,0.99469,2,0.013883,0.041938,0.0086582,0.0
87,0.067202,1.1933,0.99435,4,0.009956,0.030177,0.009684,4.9269
88,0.19801,1.5039,0.98189,1,0.013474,0.030805,0.014479,1.9376
89,0.068791,1.3771,1.1779,4,0.00977,0.043657,0.0097835,1.9196
90,0.20264,1.5723,1.0115,1,0.0092015,0.051091,0.014213,3.4312
91,0.10774,1.303,1.0004,1,0.0063008,0.045075,0.013886,2.928
92,0.19972,1.5233,0.99974,1,0.0070451,0.034007,0.011157,3.3072
93,0.18761,1.5808,1.0656,1,0.0043128,0.029962,0.011605,1.9607
94,0.19698,1.5605,1.012,1,0.0056929,0.022062,0.015056,1.6053
95,0.047902,1.1311,0.99383,2,0.010971,0.042043,0.0095564,0.0
96,0.17997,1.492,1.0071,1,0.013532,0.028576,0.0121,2.9174
97,0.19329,1.5384,0.99902,3,0.0050671,0.024672,0.013222,3.8526
98,0.078009,1.4073,1.1761,2,0.014583,0.038012,0.011504,1.1054
99,0.063302,1.2986,1.1096,4,0.0058074,0.051257,0.011625,0.82432
100,0.029455,1.1872,1.0958,3,0.0075553,0.040629,0.0091995,2.6458
101,0.15099,1.6406,1.2092,3,0.0067919,0.043333,0.011179,2.2474
102,0.23473,1.7412,1.0911,1,0.0089498,0.0563,0.010227,2.2725
103,0.061473,1.1842,1.0154,4,0.012518,0.049022,0.0098136,5.0391
104,0.28296,1.7581,1.0149,1,0.0082842,0.027391,0.01354,2.1
105,0.16438,1.4831,1.0374,1,0.00435,0.034929,0.013437,1.9964
106,0.25106,1.6728,1.0081,1,0.0069637,0.024102,0.01446,2.7777
107,0.096741,1.2919,1.0305,1,0.0038769,0.03563,0.011468,2.5535
108,0.11076,1.3258,1.0076,3,0.0040751,0.048575,0.009604,4.0667
109,0.02397,1.0678,0.98844,2,0.011698,0.0453,0.0083484,5.49
110,0.18084,1.5516,1.0539,1,0.0083248,0.035033,0.011628,2.6746
111,0.17626,1.5265,1.0505,1,0.014173,0.037484,0.011158,2.6143
112,0.16566,1.448,1.0137,1,0.0060888,0.030164,0.013828,3.2846
113,0.10519,1.2844,1.0078,1,0.010556,0.029838,0.012137,2.4221
114,0.21932,1.6165,0.99532,1,0.010111,0.026769,0.01305,0.915
115,0.26283,1.7154,1.019,1,0.0088699,0.028032,0.010937,1.3725
116,0.16779,1.444,1.001,1,0.0069509,0.048967,0.011341,1.5071
117,0.15121,1.435,1.0077,1,0.0089132,0.02888,0.013677,5.9674
118,0.17269,1.4596,0.97487,1,0.010642,0.028666,0.013702,13.309
119,0.20592,1.7133,1.1357,1,0.0075435,0.034165,0.014106,1.7639
120,0.13587,1.3844,0.98968,1,0.012013,0.028958,0.011926,3.7676
121,0.11813,1.3323,1.0037,2,0.0046523,0.031626,0.011131,2.473
122,0.069201,1.3539,1.1472,1,0.0052553,0.043771,0.01179,1.6636
123,0.1608,1.5103,1.0686,1,0.013935,0.035061,0.012353,2.6143
124,0.043505,1.1225,0.99419,2,0.0063534,0.035116,0.011736,5.49
125,0.14003,1.4471,1.0593,1,0.012091,0.040326,0.0094085,3.422
126,0.083875,1.3194,1.0799,1,0.008578,0.045391,0.011221,2.1053
127,0.048009,1.1374,1.0109,2,0.011965,0.051632,0.0077807,4.3342
128,0.1271,1.3632,0.99405,1,0.0069455,0.038005,0.010792,9.15
129,0.046051,1.1353,1.0048,2,0.0061921,0.049175,0.0092539,0.40667
130,0.045103,1.1122,0.9911,2,0.0087733,0.03824,0.0096201,4.4172
131,0.069636,1.2834,1.0845,1,0.0076541,0.038929,0.0075653,1.7103
132,0.093554,1.4195,1.1453,1,0.0020207,0.034646,0.013058,2.0055
133,0.19791,1.7197,1.1665,2,0.0067691,0.032833,0.01449,2.046
134,0.21013,1.5779,0.99169,1,0.011921,0.047554,0.010001,1.5574
135,0.22013,1.6733,1.075,1,0.025137,0.033414,0.012316,1.952
136,0.0988,1.2521,0.98998,2,0.0081809,0.048119,0.0093524,3.2025
137,0.061553,1.1782,0.99158,2,0.021493,0.034532,0.010429,0.0
138,0.15422,1.4103,0.98215,1,0.012453,0.027843,0.010141,4.6923
139,0.14153,1.3779,0.99732,1,0.0083551,0.042362,0.010024,2.4
140,0.25106,1.6741,0.99481,1,0.0067947,0.016145,0.012212,1.7548
141,0.12585,1.4567,1.0971,1,0.0067084,0.043404,0.011969,1.1008
142,0.24948,1.6989,1.034,1,0.013348,0.040394,0.0096157,2.7519
143,0.078341,1.2096,1.0017,2,0.011852,0.054578,0.010117,0.83182
144,0.25117,1.6711,1.0026,1,0.0067373,0.02424,0.014044,2.0085
145,0.13722,1.3814,1.0023,1,0.012854,0.043003,0.011302,3.4857
146,0.1009,1.2947,0.9996,2,0.010032,0.04007,0.0089783,1.525
147,0.097006,1.7367,1.452,3,0.020169,0.03605,0.0093324,1.6961
148,0.077666,1.2056,1.0001,2,0.0039086,0.034574,0.010122,1.771
