,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.00016249,1.0003,0.99973,2,0.00019233,0.0018735,0.00024066,0.0
1,5.4757e-05,1.0001,0.99994,2,0.00026251,0.0013043,0.00024041,0.0
2,9.7257e-05,1.0002,0.99978,3,0.00017037,0.00094368,0.00025378,0.0
3,9.4945e-05,1.0004,1.0,3,0.00027832,0.00093654,0.0002264,0.0
4,8.87e-05,1.0,0.99977,2,0.00038535,0.00094659,0.00019654,0.0
5,7.0365e-05,1.0002,0.99999,2,0.0001334,0.0016318,0.00023578,0.0
6,0.0002471,1.0002,0.99945,2,0.00016267,0.00079795,0.00021719,0.0
7,0.00020384,1.0003,0.99958,2,0.00018551,0.00090826,0.0002354,5.2286
8,8.1949e-05,1.0,0.99971,3,0.00010768,0.00094791,0.00028342,0.0
9,0.00013006,1.0003,0.99988,2,0.00022254,0.00098348,0.00024339,5.6308
10,0.00016861,1.0001,0.99958,3,0.0001225,0.0012299,0.00022726,0.0
11,9.9562e-05,1.0002,0.99991,2,0.0003726,0.00089876,0.00022251,0.0
12,7.4155e-05,1.0,0.99979,2,0.00019654,0.0012052,0.00019555,0.0
13,0.00010333,0.9999,0.99957,2,0.00024818,0.00091954,0.00026517,0.0
14,8.7615e-05,1.0001,0.99981,2,0.00013052,0.0011452,0.00021123,0.0
15,0.00015278,1.0003,0.99979,3,0.00042162,0.0010689,0.00021004,6.1
16,0.00014076,1.0001,0.9996,2,0.00037746,0.0010264,0.00019861,0.0
17,0.00014767,1.0002,0.99972,2,0.00024806,0.0012776,0.00021736,0.0
18,0.00019799,1.0004,0.9997,1,0.00027078,0.00094821,0.00020195,0.0
19,0.0001109,1.0003,0.9999,3,0.00014434,0.0010622,0.00021215,0.0
20,0.00031116,1.0004,0.99948,1,0.00013172,0.00094472,0.00028493,0.0
21,6.9648e-05,1.0002,0.99996,2,0.00025884,0.00076212,0.00017995,0.0
22,0.0001696,1.0002,0.99966,2,0.00043355,0.00086804,0.00020592,0.0
23,8.487e-05,1.0003,1.0001,2,0.00030551,0.001041,0.00025101,0.0
24,0.0002459,1.0003,0.99953,2,0.00019632,0.0011353,0.00021754,0.0
25,7.7258e-05,1.0002,0.99991,2,0.00017891,0.0010641,0.00023071,0.0
26,0.00016268,1.0002,0.99967,2,0.00023347,0.001363,0.00027416,0.0
27,0.00013759,1.0002,0.99973,3,0.00031944,0.0012809,0.00023626,5.6308
28,9.7863e-05,1.0004,1.0001,2,0.00013731,0.0010366,0.000206,0.0
