,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.32373,0.93768,0.067462,1,0.0039551,0.016808,0.008874,59.002
1,0.34241,0.97108,0.064306,1,0.0043514,0.021106,0.0092914,59.123
2,0.32248,1.0003,0.12842,1,0.0082705,0.019623,0.0068384,58.442
3,0.32228,0.99891,0.12639,2,0.0037997,0.021374,0.012255,57.434
4,0.26735,0.81513,0.067433,2,0.0036277,0.019598,0.0091001,57.287
5,0.26661,0.99897,0.24888,1,0.0048819,0.014408,0.0097804,62.934
6,0.31325,0.99996,0.14766,1,0.0046307,0.013082,0.012525,59.7
7,0.20438,0.99941,0.41239,2,0.0037049,0.020195,0.010887,56.469
8,0.326,0.9987,0.1198,1,0.0067685,0.016226,0.0093333,62.162
9,0.19883,0.65042,0.074278,2,0.0042758,0.019206,0.008536,58.391
10,0.33902,0.99591,0.098507,2,0.0021893,0.024608,0.012485,55.684
11,0.33643,0.98617,0.099365,2,0.004379,0.020306,0.012359,54.9
12,0.17376,0.55236,0.036148,4,0.0056126,0.019315,0.010609,59.043
13,0.3486,0.99407,0.06723,2,0.0032647,0.011304,0.012369,57.277
14,0.12237,1.0007,0.64127,2,0.0044017,0.0053626,0.0051606,55.863
15,0.18119,0.99797,0.47474,2,0.0022873,0.011878,0.0075372,58.686
16,0.29195,0.87665,0.074091,1,0.003387,0.012818,0.0081057,59.983
17,0.12151,0.44698,0.087311,2,0.0045656,0.015955,0.0065089,55.349
18,0.3467,0.99543,0.079757,1,0.0051253,0.0083456,0.0078019,57.105
19,0.24585,0.9974,0.30146,1,0.0064337,0.019007,0.011554,59.592
20,0.32406,0.96133,0.098417,2,0.0024547,0.009956,0.0067079,52.571
21,0.33793,0.9899,0.10104,1,0.0033724,0.0078586,0.0080444,56.323
22,0.2774,0.99803,0.22028,2,0.0027057,0.021749,0.010561,59.373
23,0.31455,0.99892,0.15084,1,0.0064101,0.026355,0.0084829,56.564
24,0.24955,1.0005,0.29677,1,0.0021596,0.022916,0.011262,65.223
25,0.31076,0.90203,0.054198,1,0.0031901,0.018263,0.010741,58.294
26,0.21121,0.66371,0.053376,2,0.0030079,0.016482,0.0097056,60.181
27,0.27917,0.81947,0.041345,2,0.0077833,0.021945,0.0090473,58.507
28,0.17543,0.99861,0.48947,1,0.0066659,0.0088324,0.0052753,69.388
29,0.30632,0.99864,0.16886,2,0.0038943,0.019804,0.0082157,49.632
30,0.32269,0.99639,0.12949,2,0.0057309,0.016748,0.0089698,56.171
31,0.33641,0.97876,0.092733,2,0.0063992,0.0064988,0.0057758,54.719
32,0.34364,0.96417,0.052684,2,0.0080129,0.018299,0.010823,60.651
33,0.1543,1.0011,0.55148,1,0.0038329,0.023629,0.011224,59.475
34,0.33249,0.99612,0.10438,1,0.0036575,0.019682,0.010099,58.083
35,0.21473,0.6621,0.040586,2,0.0052046,0.023054,0.010177,60.791
36,0.12931,0.43117,0.037089,4,0.0086013,0.02054,0.0072039,59.029
37,0.2311,1.0011,0.34335,2,0.0049068,0.013831,0.0093725,62.525
38,0.13488,0.46779,0.062647,2,0.0062271,0.016362,0.0098973,58.893
39,0.16676,0.99903,0.51354,2,0.0030588,0.01286,0.0089411,46.697
40,0.30749,0.89207,0.049999,1,0.005636,0.012398,0.010405,57.95
41,0.35015,0.9927,0.069453,2,0.0037625,0.01535,0.011556,62.837
42,0.2764,1.0003,0.22627,1,0.0046155,0.020663,0.0079678,62.22
43,0.34114,0.95038,0.047657,2,0.0063086,0.011759,0.0083245,60.556
44,0.1739,0.56928,0.061066,2,0.0057533,0.012507,0.0067186,58.654
45,0.3549,0.99425,0.06774,1,0.0060328,0.0088013,0.0078999,60.412
46,0.21956,0.71197,0.086214,2,0.0067845,0.014263,0.0099025,55.766
47,0.1444,0.46901,0.026387,7,0.0034679,0.019236,0.01158,60.322
48,0.2571,0.79939,0.076931,2,0.002989,0.010267,0.0071346,58.215
49,0.27231,0.80589,0.047953,1,0.0028383,0.008887,0.0085658,59.174
50,0.33308,0.99716,0.10348,2,0.006524,0.023238,0.013674,57.085
51,0.31832,0.99656,0.14517,2,0.004711,0.018979,0.010922,54.37
52,0.19647,0.61405,0.040793,2,0.0075979,0.013147,0.010326,57.97
53,0.29249,1.0018,0.19663,2,0.0083821,0.0047829,0.0056561,62.29
54,0.33781,0.97756,0.084892,1,0.006098,0.010444,0.0080229,58.488
55,0.25686,0.8012,0.080906,2,0.0036894,0.012312,0.0076014,57.817
56,0.36073,0.98767,0.046769,2,0.0024854,0.01226,0.011256,59.873
57,0.22928,0.71946,0.062905,2,0.0057504,0.016657,0.012207,60.238
58,0.33791,0.99881,0.094544,1,0.0043839,0.023972,0.010976,58.967
59,0.31833,0.94703,0.093184,1,0.0058603,0.015311,0.0092498,55.065
