,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
0,0.0019036,1.0029,0.99619,4,0.090628,0.11613,0.0028558,0.0
1,0.002,1.0001,0.9932,4,0.021636,0.12293,0.0035612,4.9909
2,0.0018093,1.0024,0.9965,3,0.010807,0.12169,0.0028964,0.0
3,0.0014755,1.0012,0.99596,4,0.0055808,0.11636,0.0023838,0.0
4,0.0009848,1.0037,1.0003,4,0.0098433,0.1214,0.0025413,0.0
5,0.0035346,1.0077,0.9967,3,0.016121,0.1301,0.0025771,3.3273
6,0.0020393,1.0067,0.99928,4,0.076303,0.12213,0.002277,0.0
7,0.0024129,1.0032,0.99501,4,0.0078266,0.11047,0.0024393,0.0
8,0.000956,0.9989,0.99552,4,0.055207,0.036299,0.0030324,0.0
9,0.0015515,1.002,0.99726,4,0.0015366,0.029536,0.0021701,0.0
10,0.0011783,1.0044,1.0004,3,0.0060623,0.069996,0.0021708,0.0
11,0.0015062,1.0005,0.99583,3,0.0081283,0.16562,0.0025549,0.0
12,0.0016635,1.0038,0.99879,3,0.0053871,0.055165,0.0022786,0.0
13,0.0011201,1.0016,0.99822,1,0.0034413,0.020665,0.0017371,0.0
14,0.0019596,1.0008,0.99445,3,0.0073445,0.13814,0.0027697,0.0
15,0.002251,1.0045,0.99798,2,0.004726,0.023766,0.0018791,0.0
16,0.001284,1.0035,0.99895,4,0.0019351,0.080025,0.0024538,0.0
17,0.0014798,1.0034,0.99835,4,0.030332,0.12758,0.0030029,0.0
18,0.0024573,1.0047,0.99699,2,0.0028581,0.096836,0.0029275,0.0
19,0.0018382,1.0029,0.9972,3,0.0048847,0.093312,0.0017323,0.0
20,0.0026505,1.0059,0.99759,2,0.0030345,0.018617,0.0021105,0.0
21,0.00086905,0.99994,0.99685,4,0.020764,0.049607,0.0028553,0.0
22,0.0026198,1.0069,0.998,4,0.018812,0.061389,0.0029859,0.0
23,0.0024637,1.0026,0.99484,4,0.0030023,0.070039,0.0025897,0.0
24,0.0020069,1.0034,0.99639,4,0.012232,0.1371,0.0032327,0.0
25,0.004072,1.0027,0.99016,1,0.0095181,0.17873,0.0032905,0.0
26,0.0027418,1.0053,0.9963,4,0.010282,0.18199,0.0033068,0.0
27,0.0015645,1.003,0.99757,3,0.023882,0.13093,0.0030456,0.0
28,0.0013427,1.0012,0.99644,4,0.0079879,0.13218,0.0024086,0.0
29,0.0021196,1.006,0.99886,4,0.0082924,0.15004,0.0025416,0.0
